"","Global_active_power","Global_reactive_power","Voltage","Sub_metering_1","Sub_metering_2","Sub_metering_3","Datetime"
"1246",1.812,0.338,239.47,0,1,17,2007-02-01 20:45:00
"1247",1.724,0.332,238.39,0,1,18,2007-02-01 20:46:00
"1248",1.624,0.246,238.47,0,1,17,2007-02-01 20:47:00
"1249",1.622,0.238,239.13,0,1,18,2007-02-01 20:48:00
"1250",1.618,0.236,238.87,0,2,17,2007-02-01 20:49:00
"1251",1.604,0.23,237.87,0,1,17,2007-02-01 20:50:00
"1252",1.618,0.236,239.11,0,1,18,2007-02-01 20:51:00
"1253",1.616,0.236,239.03,0,1,17,2007-02-01 20:52:00
"1254",1.612,0.234,238.76,0,1,18,2007-02-01 20:53:00
"1255",1.612,0.236,238.78,0,2,17,2007-02-01 20:54:00
"1256",1.606,0.232,238.35,0,1,18,2007-02-01 20:55:00
"1257",1.572,0.176,238.2,0,0,17,2007-02-01 20:56:00
"1258",1.53,0.112,237.73,0,0,18,2007-02-01 20:57:00
"1259",1.458,0,238,0,0,17,2007-02-01 20:58:00
"1260",1.444,0,238.18,0,0,17,2007-02-01 20:59:00
"1261",1.436,0,237.56,0,0,18,2007-02-01 21:00:00
"1262",1.44,0,237.31,0,0,17,2007-02-01 21:01:00
"1263",1.448,0,237.9,0,0,17,2007-02-01 21:02:00
"1264",1.456,0,238.62,0,0,18,2007-02-01 21:03:00
"1265",1.458,0,239.44,0,0,17,2007-02-01 21:04:00
"1266",1.448,0,238.62,0,0,18,2007-02-01 21:05:00
"1267",1.454,0,239.08,0,0,17,2007-02-01 21:06:00
"1268",1.454,0,239.04,0,0,18,2007-02-01 21:07:00
"1269",1.454,0,239.09,0,0,17,2007-02-01 21:08:00
"1270",1.46,0,239.54,0,0,18,2007-02-01 21:09:00
"1271",1.462,0,239.88,0,0,17,2007-02-01 21:10:00
"1272",1.46,0,239.64,0,0,18,2007-02-01 21:11:00
"1273",1.454,0,239.13,0,0,18,2007-02-01 21:12:00
"1274",1.44,0,237.88,0,0,17,2007-02-01 21:13:00
"1275",1.446,0,238.43,0,0,17,2007-02-01 21:14:00
"1276",1.526,0.07,238.45,0,0,18,2007-02-01 21:15:00
"1277",1.526,0.086,238.35,0,0,17,2007-02-01 21:16:00
"1278",1.536,0.088,239.14,0,0,18,2007-02-01 21:17:00
"1279",1.534,0.088,238.84,0,0,17,2007-02-01 21:18:00
"1280",1.532,0.088,238.83,0,0,18,2007-02-01 21:19:00
"1281",1.512,0.082,237.45,0,0,17,2007-02-01 21:20:00
"1282",1.58,0.148,237.78,0,0,17,2007-02-01 21:21:00
"1283",1.62,0.21,237.55,0,0,18,2007-02-01 21:22:00
"1284",1.624,0.214,238.42,0,0,17,2007-02-01 21:23:00
"1285",1.636,0.22,239.44,0,0,18,2007-02-01 21:24:00
"1286",1.626,0.216,238.84,0,0,17,2007-02-01 21:25:00
"1287",1.62,0.216,238.52,0,0,18,2007-02-01 21:26:00
"1288",1.616,0.214,238.38,0,0,17,2007-02-01 21:27:00
"1289",1.58,0.162,238.5,0,0,17,2007-02-01 21:28:00
"1290",1.666,0.114,238.79,0,0,18,2007-02-01 21:29:00
"1291",1.69,0.118,239.76,0,0,17,2007-02-01 21:30:00
"1292",1.678,0.12,240.02,0,0,18,2007-02-01 21:31:00
"1293",1.578,0.122,239.82,0,0,18,2007-02-01 21:32:00
"1294",1.494,0.122,239.62,0,0,17,2007-02-01 21:33:00
"1295",1.494,0.122,239.67,0,0,18,2007-02-01 21:34:00
"1296",1.49,0.122,239.79,0,0,18,2007-02-01 21:35:00
"1297",1.486,0.122,239.59,0,0,17,2007-02-01 21:36:00
"1298",1.422,0,239.59,0,0,18,2007-02-01 21:37:00
"1299",1.392,0,239.39,0,0,17,2007-02-01 21:38:00
"1300",1.384,0,238.79,0,0,18,2007-02-01 21:39:00
"1301",1.386,0,239,0,0,17,2007-02-01 21:40:00
"1302",1.384,0,238.68,0,0,18,2007-02-01 21:41:00
"1303",1.388,0,239.02,0,0,17,2007-02-01 21:42:00
"1304",1.4,0,239.46,0,0,18,2007-02-01 21:43:00
"1305",1.396,0,239.13,0,0,17,2007-02-01 21:44:00
"1306",1.496,0,238.62,0,0,18,2007-02-01 21:45:00
"1307",1.542,0,239.13,0,0,17,2007-02-01 21:46:00
"1308",1.46,0,239,0,0,18,2007-02-01 21:47:00
"1309",1.562,0,238.13,0,0,17,2007-02-01 21:48:00
"1310",2.484,0,238.04,0,0,18,2007-02-01 21:49:00
"1311",1.87,0,239.1,0,0,17,2007-02-01 21:50:00
"1312",1.716,0,239.07,0,0,18,2007-02-01 21:51:00
"1313",1.712,0,238.79,0,0,17,2007-02-01 21:52:00
"1314",1.71,0,238.66,0,0,18,2007-02-01 21:53:00
"1315",1.702,0,238.14,0,0,17,2007-02-01 21:54:00
"1316",1.706,0,238.4,0,0,17,2007-02-01 21:55:00
"1317",1.712,0,238.76,0,0,18,2007-02-01 21:56:00
"1318",1.728,0,239.86,0,0,17,2007-02-01 21:57:00
"1319",1.738,0.08,239.58,0,0,18,2007-02-01 21:58:00
"1320",1.542,0.092,239.71,0,0,18,2007-02-01 21:59:00
"1321",1.542,0.092,239.63,0,0,17,2007-02-01 22:00:00
"1322",1.648,0.208,239.36,0,0,18,2007-02-01 22:01:00
"1323",1.658,0.23,240.9,0,0,18,2007-02-01 22:02:00
"1324",1.658,0.234,241.44,0,0,17,2007-02-01 22:03:00
"1325",1.65,0.23,240.99,0,0,18,2007-02-01 22:04:00
"1326",1.638,0.226,240.27,0,0,18,2007-02-01 22:05:00
"1327",1.622,0.22,239.11,0,0,17,2007-02-01 22:06:00
"1328",1.618,0.218,239.07,0,0,18,2007-02-01 22:07:00
"1329",1.622,0.22,239.37,0,0,18,2007-02-01 22:08:00
"1330",1.582,0.224,239.86,0,0,17,2007-02-01 22:09:00
"1331",1.53,0.228,240.69,0,0,18,2007-02-01 22:10:00
"1332",1.496,0.18,241.04,0,0,18,2007-02-01 22:11:00
"1333",1.462,0.126,240.78,0,0,17,2007-02-01 22:12:00
"1334",1.472,0.126,240.49,0,0,18,2007-02-01 22:13:00
"1335",1.504,0.122,239.91,0,0,18,2007-02-01 22:14:00
"1336",1.452,0.124,240.18,0,0,17,2007-02-01 22:15:00
"1337",1.446,0.118,240,0,0,18,2007-02-01 22:16:00
"1338",1.356,0,239.79,0,0,18,2007-02-01 22:17:00
"1339",1.364,0,240.54,0,0,17,2007-02-01 22:18:00
"1340",1.36,0,240.27,0,0,18,2007-02-01 22:19:00
"1341",1.362,0,240.37,0,0,18,2007-02-01 22:20:00
"1342",1.36,0,240.3,0,0,18,2007-02-01 22:21:00
"1343",1.372,0,241.35,0,0,17,2007-02-01 22:22:00
"1344",1.392,0,243.03,0,0,18,2007-02-01 22:23:00
"1345",1.392,0,243.17,0,0,19,2007-02-01 22:24:00
"1346",1.4,0,243.82,0,0,18,2007-02-01 22:25:00
"1347",1.404,0,244.23,0,0,18,2007-02-01 22:26:00
"1348",1.406,0,244.34,0,0,18,2007-02-01 22:27:00
"1349",1.466,0,244.43,0,0,19,2007-02-01 22:28:00
"1350",1.452,0,244.47,0,0,18,2007-02-01 22:29:00
"1351",1.402,0,244.04,0,0,18,2007-02-01 22:30:00
"1352",1.39,0,242.97,0,0,18,2007-02-01 22:31:00
"1353",1.396,0,243.46,0,0,18,2007-02-01 22:32:00
"1354",1.4,0,243.81,0,0,19,2007-02-01 22:33:00
"1355",1.4,0,243.75,0,0,18,2007-02-01 22:34:00
"1356",1.396,0,243.46,0,0,18,2007-02-01 22:35:00
"1357",1.396,0,243.5,0,0,18,2007-02-01 22:36:00
"1358",1.398,0,243.6,0,0,18,2007-02-01 22:37:00
"1359",1.422,0,243.71,0,0,18,2007-02-01 22:38:00
"1360",1.48,0.126,243.39,0,1,19,2007-02-01 22:39:00
"1361",1.494,0.136,243.09,0,1,18,2007-02-01 22:40:00
"1362",1.608,0.276,242.89,0,1,18,2007-02-01 22:41:00
"1363",1.662,0.37,243.24,0,2,18,2007-02-01 22:42:00
"1364",1.666,0.374,243.83,0,1,18,2007-02-01 22:43:00
"1365",1.668,0.376,244.09,0,2,18,2007-02-01 22:44:00
"1366",1.7,0.374,244.13,0,1,19,2007-02-01 22:45:00
"1367",1.66,0.374,243.88,0,2,18,2007-02-01 22:46:00
"1368",1.656,0.372,243.65,0,1,18,2007-02-01 22:47:00
"1369",1.628,0.366,243.26,0,1,18,2007-02-01 22:48:00
"1370",1.566,0.35,243.49,0,2,18,2007-02-01 22:49:00
"1371",1.558,0.348,243.03,0,1,18,2007-02-01 22:50:00
"1372",1.558,0.348,243.26,0,2,18,2007-02-01 22:51:00
"1373",1.554,0.348,243.06,0,1,18,2007-02-01 22:52:00
"1374",1.552,0.346,243,0,1,19,2007-02-01 22:53:00
"1375",1.528,0.312,243.15,0,2,18,2007-02-01 22:54:00
"1376",1.484,0.244,243.35,0,1,18,2007-02-01 22:55:00
"1377",1.458,0.204,243.5,0,1,18,2007-02-01 22:56:00
"1378",1.398,0.108,244.09,0,1,18,2007-02-01 22:57:00
"1379",1.4,0.11,244.42,0,2,18,2007-02-01 22:58:00
"1380",1.396,0.108,243.97,0,1,19,2007-02-01 22:59:00
"1381",1.392,0.108,243.76,0,1,18,2007-02-01 23:00:00
"1382",1.396,0.112,244.14,0,1,18,2007-02-01 23:01:00
"1383",1.382,0.106,242.93,0,2,18,2007-02-01 23:02:00
"1384",1.382,0.106,242.88,0,1,18,2007-02-01 23:03:00
"1385",1.384,0.106,243.05,0,1,18,2007-02-01 23:04:00
"1386",1.386,0.106,243.4,0,1,18,2007-02-01 23:05:00
"1387",1.392,0.11,243.92,0,1,19,2007-02-01 23:06:00
"1388",1.4,0.114,244.74,0,2,18,2007-02-01 23:07:00
"1389",1.406,0.116,245.23,0,1,18,2007-02-01 23:08:00
"1390",1.412,0.118,245.73,0,1,19,2007-02-01 23:09:00
"1391",1.376,0.06,245.36,0,1,18,2007-02-01 23:10:00
"1392",1.338,0,245.51,0,0,19,2007-02-01 23:11:00
"1393",1.336,0,245.29,0,0,18,2007-02-01 23:12:00
"1394",1.332,0,244.99,0,0,18,2007-02-01 23:13:00
"1395",1.328,0,244.54,0,0,19,2007-02-01 23:14:00
"1396",1.326,0,244.34,0,0,18,2007-02-01 23:15:00
"1397",1.324,0,244.17,0,0,18,2007-02-01 23:16:00
"1398",1.328,0,244.47,0,0,19,2007-02-01 23:17:00
"1399",1.328,0,244.51,0,0,18,2007-02-01 23:18:00
"1400",1.31,0,242.96,0,0,18,2007-02-01 23:19:00
"1401",1.312,0,243.08,0,0,18,2007-02-01 23:20:00
"1402",1.42,0.108,242.37,0,0,18,2007-02-01 23:21:00
"1403",1.408,0.112,241.93,0,0,18,2007-02-01 23:22:00
"1404",1.408,0.114,242.29,0,0,18,2007-02-01 23:23:00
"1405",1.404,0.112,242.07,0,0,18,2007-02-01 23:24:00
"1406",1.454,0.164,241.61,0,0,18,2007-02-01 23:25:00
"1407",1.47,0.212,241.47,0,0,18,2007-02-01 23:26:00
"1408",1.47,0.212,241.44,0,0,17,2007-02-01 23:27:00
"1409",1.472,0.214,241.77,0,0,18,2007-02-01 23:28:00
"1410",1.468,0.214,241.55,0,0,18,2007-02-01 23:29:00
"1411",1.472,0.218,242.25,0,0,18,2007-02-01 23:30:00
"1412",1.464,0.214,241.55,0,0,18,2007-02-01 23:31:00
"1413",1.46,0.214,241.51,0,0,18,2007-02-01 23:32:00
"1414",1.456,0.212,241.19,0,0,18,2007-02-01 23:33:00
"1415",1.456,0.214,241.38,0,0,18,2007-02-01 23:34:00
"1416",1.456,0.214,241.42,0,0,17,2007-02-01 23:35:00
"1417",1.41,0.152,241.13,0,0,18,2007-02-01 23:36:00
"1418",1.344,0,241.96,0,0,18,2007-02-01 23:37:00
"1419",1.304,0,242.2,0,0,18,2007-02-01 23:38:00
"1420",1.31,0,242.87,0,0,18,2007-02-01 23:39:00
"1421",1.316,0,243.35,0,0,18,2007-02-01 23:40:00
"1422",1.31,0,242.87,0,0,18,2007-02-01 23:41:00
"1423",1.312,0,243.03,0,0,18,2007-02-01 23:42:00
"1424",1.314,0,243.19,0,0,19,2007-02-01 23:43:00
"1425",1.35,0,243.25,0,0,18,2007-02-01 23:44:00
"1426",1.494,0,242.58,0,0,18,2007-02-01 23:45:00
"1427",1.388,0,242.46,0,0,18,2007-02-01 23:46:00
"1428",1.442,0,242.35,0,0,18,2007-02-01 23:47:00
"1429",1.48,0,242.33,0,0,18,2007-02-01 23:48:00
"1430",1.422,0,242.58,0,0,18,2007-02-01 23:49:00
"1431",1.314,0,242.81,0,0,18,2007-02-01 23:50:00
"1432",1.318,0,243.27,0,0,18,2007-02-01 23:51:00
"1433",1.328,0,244.07,0,0,18,2007-02-01 23:52:00
"1434",1.326,0,243.92,0,0,18,2007-02-01 23:53:00
"1435",1.326,0,243.97,0,0,18,2007-02-01 23:54:00
"1436",1.318,0,243.2,0,0,18,2007-02-01 23:55:00
"1437",1.316,0,243.04,0,0,19,2007-02-01 23:56:00
"1438",1.316,0,243.07,0,0,18,2007-02-01 23:57:00
"1439",1.32,0,243.26,0,0,18,2007-02-01 23:58:00
"1440",1.32,0,243.28,0,0,18,2007-02-01 23:59:00
"1441",1.314,0,242.77,0,0,18,2007-02-02 00:00:00
"1442",1.41,0.088,242.54,0,0,18,2007-02-02 00:01:00
"1443",1.416,0.114,242.22,0,0,18,2007-02-02 00:02:00
"1444",1.412,0.114,242.16,0,0,18,2007-02-02 00:03:00
"1445",1.41,0.114,242.06,0,0,18,2007-02-02 00:04:00
"1446",1.4,0.11,241.39,0,0,18,2007-02-02 00:05:00
"1447",1.412,0.116,242.54,0,0,18,2007-02-02 00:06:00
"1448",1.418,0.12,243.34,0,0,18,2007-02-02 00:07:00
"1449",1.418,0.12,243.4,0,0,18,2007-02-02 00:08:00
"1450",1.48,0.186,243.17,0,0,18,2007-02-02 00:09:00
"1451",1.484,0.222,242.71,0,0,18,2007-02-02 00:10:00
"1452",1.484,0.222,242.74,0,0,18,2007-02-02 00:11:00
"1453",1.482,0.22,242.71,0,0,18,2007-02-02 00:12:00
"1454",1.484,0.222,243.07,0,0,18,2007-02-02 00:13:00
"1455",1.484,0.222,243.08,0,0,18,2007-02-02 00:14:00
"1456",1.48,0.222,243.02,0,0,18,2007-02-02 00:15:00
"1457",1.43,0.154,242.8,0,0,18,2007-02-02 00:16:00
"1458",1.378,0.084,242.43,0,0,18,2007-02-02 00:17:00
"1459",1.38,0.084,242.77,0,0,18,2007-02-02 00:18:00
"1460",1.38,0.084,242.75,0,0,18,2007-02-02 00:19:00
"1461",1.37,0.076,242.36,0,0,18,2007-02-02 00:20:00
"1462",1.308,0,242.49,0,0,18,2007-02-02 00:21:00
"1463",1.308,0,242.47,0,0,18,2007-02-02 00:22:00
"1464",1.308,0,242.37,0,0,18,2007-02-02 00:23:00
"1465",1.302,0,241.93,0,0,18,2007-02-02 00:24:00
"1466",1.168,0,242.11,0,0,17,2007-02-02 00:25:00
"1467",0.228,0,243.67,0,0,0,2007-02-02 00:26:00
"1468",0.228,0,243.96,0,0,0,2007-02-02 00:27:00
"1469",0.23,0,244.93,0,0,0,2007-02-02 00:28:00
"1470",0.23,0,244.9,0,0,0,2007-02-02 00:29:00
"1471",0.228,0,244.56,0,0,0,2007-02-02 00:30:00
"1472",0.228,0,244.16,0,0,0,2007-02-02 00:31:00
"1473",0.228,0,243.81,0,0,0,2007-02-02 00:32:00
"1474",0.228,0,244.16,0,0,0,2007-02-02 00:33:00
"1475",0.23,0,244.78,0,0,0,2007-02-02 00:34:00
"1476",0.23,0,244.71,0,0,0,2007-02-02 00:35:00
"1477",0.228,0,244.46,0,0,0,2007-02-02 00:36:00
"1478",0.226,0,243.65,0,0,0,2007-02-02 00:37:00
"1479",0.226,0,243.13,0,0,0,2007-02-02 00:38:00
"1480",0.226,0,243.17,0,0,0,2007-02-02 00:39:00
"1481",0.224,0,242.42,0,0,0,2007-02-02 00:40:00
"1482",0.31,0.078,241.84,0,0,0,2007-02-02 00:41:00
"1483",0.332,0.118,241.41,0,0,0,2007-02-02 00:42:00
"1484",0.33,0.122,242.38,0,0,0,2007-02-02 00:43:00
"1485",0.33,0.122,242.38,0,0,0,2007-02-02 00:44:00
"1486",0.328,0.124,242.27,0,0,0,2007-02-02 00:45:00
"1487",0.326,0.124,242.33,0,0,0,2007-02-02 00:46:00
"1488",0.326,0.124,242.76,0,0,0,2007-02-02 00:47:00
"1489",0.324,0.122,242.32,0,0,0,2007-02-02 00:48:00
"1490",0.322,0.122,242.16,0,0,0,2007-02-02 00:49:00
"1491",0.322,0.124,242.37,0,0,0,2007-02-02 00:50:00
"1492",0.322,0.128,243.12,0,0,0,2007-02-02 00:51:00
"1493",0.32,0.126,242.94,0,0,0,2007-02-02 00:52:00
"1494",0.384,0.19,242.6,0,0,0,2007-02-02 00:53:00
"1495",0.394,0.226,241.72,0,0,0,2007-02-02 00:54:00
"1496",0.394,0.224,241.74,0,0,0,2007-02-02 00:55:00
"1497",0.334,0.14,241.9,0,0,0,2007-02-02 00:56:00
"1498",0.3,0.092,242.28,0,0,0,2007-02-02 00:57:00
"1499",0.3,0.094,242.52,0,0,0,2007-02-02 00:58:00
"1500",0.296,0.092,241.91,0,0,0,2007-02-02 00:59:00
"1501",0.39,0.214,241.98,0,0,0,2007-02-02 01:00:00
"1502",0.378,0.216,241.96,0,1,0,2007-02-02 01:01:00
"1503",0.376,0.218,242.1,0,2,0,2007-02-02 01:02:00
"1504",0.376,0.216,242.04,0,1,0,2007-02-02 01:03:00
"1505",0.34,0.16,241.94,0,1,0,2007-02-02 01:04:00
"1506",0.306,0.108,241.48,0,2,0,2007-02-02 01:05:00
"1507",0.306,0.108,241.59,0,1,0,2007-02-02 01:06:00
"1508",0.306,0.108,241.51,0,2,0,2007-02-02 01:07:00
"1509",0.306,0.108,241.74,0,1,0,2007-02-02 01:08:00
"1510",0.306,0.112,242.43,0,1,0,2007-02-02 01:09:00
"1511",0.308,0.114,242.92,0,2,0,2007-02-02 01:10:00
"1512",0.306,0.112,242.71,0,1,0,2007-02-02 01:11:00
"1513",0.306,0.112,242.68,0,1,0,2007-02-02 01:12:00
"1514",0.308,0.12,244.08,0,2,0,2007-02-02 01:13:00
"1515",0.306,0.12,244.06,0,1,0,2007-02-02 01:14:00
"1516",0.306,0.118,243.98,0,1,0,2007-02-02 01:15:00
"1517",0.304,0.118,243.67,0,2,0,2007-02-02 01:16:00
"1518",0.302,0.116,243.38,0,1,0,2007-02-02 01:17:00
"1519",0.3,0.112,242.75,0,1,0,2007-02-02 01:18:00
"1520",0.3,0.112,242.74,0,2,0,2007-02-02 01:19:00
"1521",0.296,0.108,241.4,0,1,0,2007-02-02 01:20:00
"1522",0.372,0.186,241.41,0,1,0,2007-02-02 01:21:00
"1523",0.406,0.242,241.47,0,1,0,2007-02-02 01:22:00
"1524",0.4,0.24,241.09,0,1,0,2007-02-02 01:23:00
"1525",0.4,0.244,241.63,0,2,0,2007-02-02 01:24:00
"1526",0.398,0.242,241.52,0,1,0,2007-02-02 01:25:00
"1527",0.396,0.242,241.57,0,1,0,2007-02-02 01:26:00
"1528",0.394,0.242,241.42,0,1,0,2007-02-02 01:27:00
"1529",0.392,0.244,241.69,0,1,0,2007-02-02 01:28:00
"1530",0.39,0.242,241.49,0,2,0,2007-02-02 01:29:00
"1531",0.388,0.242,241.41,0,1,0,2007-02-02 01:30:00
"1532",0.358,0.188,241.43,0,1,0,2007-02-02 01:31:00
"1533",0.318,0.122,241.82,0,0,0,2007-02-02 01:32:00
"1534",0.316,0.122,241.82,0,0,0,2007-02-02 01:33:00
"1535",0.318,0.122,242.19,0,0,0,2007-02-02 01:34:00
"1536",0.318,0.124,242.58,0,0,0,2007-02-02 01:35:00
"1537",0.254,0,242.62,0,0,0,2007-02-02 01:36:00
"1538",0.222,0,241.76,0,0,0,2007-02-02 01:37:00
"1539",0.312,0.086,241.29,0,0,0,2007-02-02 01:38:00
"1540",0.298,0.09,241.47,0,0,0,2007-02-02 01:39:00
"1541",0.3,0.09,241.57,0,0,0,2007-02-02 01:40:00
"1542",0.3,0.092,241.95,0,0,0,2007-02-02 01:41:00
"1543",0.298,0.092,241.81,0,0,0,2007-02-02 01:42:00
"1544",0.296,0.09,241.83,0,0,0,2007-02-02 01:43:00
"1545",0.296,0.092,242.27,0,0,0,2007-02-02 01:44:00
"1546",0.296,0.094,242.56,0,0,0,2007-02-02 01:45:00
"1547",0.294,0.094,242.74,0,0,0,2007-02-02 01:46:00
"1548",0.294,0.096,243.06,0,0,0,2007-02-02 01:47:00
"1549",0.272,0.062,243.21,0,0,0,2007-02-02 01:48:00
"1550",0.224,0,243.08,0,0,0,2007-02-02 01:49:00
"1551",0.224,0,242.61,0,0,0,2007-02-02 01:50:00
"1552",0.224,0,242.35,0,0,0,2007-02-02 01:51:00
"1553",0.222,0,242.05,0,0,0,2007-02-02 01:52:00
"1554",0.222,0,241.82,0,0,0,2007-02-02 01:53:00
"1555",0.224,0,242.44,0,0,0,2007-02-02 01:54:00
"1556",0.224,0,242.4,0,0,0,2007-02-02 01:55:00
"1557",0.222,0,242.07,0,0,0,2007-02-02 01:56:00
"1558",0.22,0,240.97,0,0,0,2007-02-02 01:57:00
"1559",0.22,0,241.3,0,0,0,2007-02-02 01:58:00
"1560",0.22,0,240.92,0,0,0,2007-02-02 01:59:00
"1561",0.22,0,241.16,0,0,0,2007-02-02 02:00:00
"1562",0.262,0,242.71,0,0,0,2007-02-02 02:01:00
"1563",0.338,0.13,243.46,0,0,0,2007-02-02 02:02:00
"1564",0.334,0.132,243.88,0,0,0,2007-02-02 02:03:00
"1565",0.332,0.13,243.73,0,0,0,2007-02-02 02:04:00
"1566",0.33,0.13,243.46,0,0,0,2007-02-02 02:05:00
"1567",0.328,0.13,243.53,0,0,0,2007-02-02 02:06:00
"1568",0.326,0.128,243.19,0,0,0,2007-02-02 02:07:00
"1569",0.326,0.128,243.14,0,0,0,2007-02-02 02:08:00
"1570",0.324,0.13,243.52,0,0,0,2007-02-02 02:09:00
"1571",0.324,0.134,244.22,0,0,0,2007-02-02 02:10:00
"1572",0.324,0.132,243.85,0,0,0,2007-02-02 02:11:00
"1573",0.322,0.13,243.56,0,0,0,2007-02-02 02:12:00
"1574",0.322,0.132,244.14,0,0,0,2007-02-02 02:13:00
"1575",0.322,0.132,244.16,0,0,0,2007-02-02 02:14:00
"1576",0.322,0.132,243.91,0,0,0,2007-02-02 02:15:00
"1577",0.278,0.07,243.78,0,0,0,2007-02-02 02:16:00
"1578",0.226,0,244.25,0,0,0,2007-02-02 02:17:00
"1579",0.23,0,245.38,0,0,0,2007-02-02 02:18:00
"1580",0.23,0,246.1,0,0,0,2007-02-02 02:19:00
"1581",0.232,0,246.57,0,0,0,2007-02-02 02:20:00
"1582",0.232,0,246.39,0,0,0,2007-02-02 02:21:00
"1583",0.306,0.084,245.73,0,0,0,2007-02-02 02:22:00
"1584",0.306,0.106,245.24,0,0,0,2007-02-02 02:23:00
"1585",0.306,0.106,245.16,0,0,0,2007-02-02 02:24:00
"1586",0.306,0.106,244.96,0,0,0,2007-02-02 02:25:00
"1587",0.306,0.106,245.06,0,0,0,2007-02-02 02:26:00
"1588",0.304,0.106,245.08,0,0,0,2007-02-02 02:27:00
"1589",0.302,0.104,244.64,0,0,0,2007-02-02 02:28:00
"1590",0.3,0.102,244.23,0,0,0,2007-02-02 02:29:00
"1591",0.298,0.102,244.34,0,0,0,2007-02-02 02:30:00
"1592",0.3,0.104,244.77,0,0,0,2007-02-02 02:31:00
"1593",0.274,0.066,245.35,0,0,0,2007-02-02 02:32:00
"1594",0.228,0,244.94,0,0,0,2007-02-02 02:33:00
"1595",0.226,0,243.89,0,0,0,2007-02-02 02:34:00
"1596",0.226,0,243.79,0,0,0,2007-02-02 02:35:00
"1597",0.228,0,244.72,0,0,0,2007-02-02 02:36:00
"1598",0.228,0,244.87,0,0,0,2007-02-02 02:37:00
"1599",0.228,0,244.82,0,0,0,2007-02-02 02:38:00
"1600",0.228,0,244.65,0,0,0,2007-02-02 02:39:00
"1601",0.226,0,243.87,0,0,0,2007-02-02 02:40:00
"1602",0.226,0,243.55,0,0,0,2007-02-02 02:41:00
"1603",0.338,0.114,243.69,0,0,0,2007-02-02 02:42:00
"1604",0.338,0.134,244.63,0,0,0,2007-02-02 02:43:00
"1605",0.334,0.136,244.63,0,0,0,2007-02-02 02:44:00
"1606",0.334,0.136,244.71,0,0,0,2007-02-02 02:45:00
"1607",0.332,0.134,244.65,0,0,0,2007-02-02 02:46:00
"1608",0.33,0.136,245.05,0,0,0,2007-02-02 02:47:00
"1609",0.328,0.132,244.39,0,0,0,2007-02-02 02:48:00
"1610",0.328,0.132,244.29,0,0,0,2007-02-02 02:49:00
"1611",0.326,0.132,244.34,0,0,0,2007-02-02 02:50:00
"1612",0.324,0.13,243.98,0,0,0,2007-02-02 02:51:00
"1613",0.324,0.132,244.19,0,0,0,2007-02-02 02:52:00
"1614",0.322,0.128,243.59,0,0,0,2007-02-02 02:53:00
"1615",0.322,0.132,244.43,0,0,0,2007-02-02 02:54:00
"1616",0.322,0.132,244.09,0,0,0,2007-02-02 02:55:00
"1617",0.296,0.094,243.41,0,0,0,2007-02-02 02:56:00
"1618",0.224,0,243.09,0,0,0,2007-02-02 02:57:00
"1619",0.226,0,243.43,0,0,0,2007-02-02 02:58:00
"1620",0.224,0,243.15,0,0,0,2007-02-02 02:59:00
"1621",0.226,0,243.89,0,0,0,2007-02-02 03:00:00
"1622",0.226,0,244.15,0,0,0,2007-02-02 03:01:00
"1623",0.226,0,243.94,0,0,0,2007-02-02 03:02:00
"1624",0.226,0,243.73,0,0,0,2007-02-02 03:03:00
"1625",0.224,0,243.08,0,0,0,2007-02-02 03:04:00
"1626",0.226,0,243.41,0,0,0,2007-02-02 03:05:00
"1627",0.268,0,243.94,0,0,0,2007-02-02 03:06:00
"1628",0.304,0.102,244.25,0,0,0,2007-02-02 03:07:00
"1629",0.304,0.1,243.95,0,0,0,2007-02-02 03:08:00
"1630",0.304,0.098,243.68,0,0,0,2007-02-02 03:09:00
"1631",0.302,0.1,243.83,0,0,0,2007-02-02 03:10:00
"1632",0.3,0.098,243.41,0,0,0,2007-02-02 03:11:00
"1633",0.298,0.094,242.85,0,0,0,2007-02-02 03:12:00
"1634",0.298,0.098,243.44,0,0,0,2007-02-02 03:13:00
"1635",0.296,0.096,243.18,0,0,0,2007-02-02 03:14:00
"1636",0.296,0.096,243.2,0,0,0,2007-02-02 03:15:00
"1637",0.284,0.08,242.89,0,0,0,2007-02-02 03:16:00
"1638",0.224,0,242.68,0,0,0,2007-02-02 03:17:00
"1639",0.224,0,243.18,0,0,0,2007-02-02 03:18:00
"1640",0.226,0,243.35,0,0,0,2007-02-02 03:19:00
"1641",0.226,0,244,0,0,0,2007-02-02 03:20:00
"1642",0.226,0,244.09,0,0,0,2007-02-02 03:21:00
"1643",0.302,0.072,243.94,0,0,0,2007-02-02 03:22:00
"1644",0.338,0.13,243.9,0,0,0,2007-02-02 03:23:00
"1645",0.334,0.132,244.17,0,0,0,2007-02-02 03:24:00
"1646",0.334,0.132,244.4,0,0,0,2007-02-02 03:25:00
"1647",0.332,0.132,244.44,0,0,0,2007-02-02 03:26:00
"1648",0.376,0.18,244.69,0,0,0,2007-02-02 03:27:00
"1649",0.414,0.268,245.49,0,0,0,2007-02-02 03:28:00
"1650",0.412,0.266,245.26,0,2,0,2007-02-02 03:29:00
"1651",0.408,0.26,244.39,0,1,0,2007-02-02 03:30:00
"1652",0.408,0.256,243.58,0,1,0,2007-02-02 03:31:00
